County NS Code,County,2010,2015,2020,2025,2030
212794,Fairfield,919750,916676,907603,900662,897553
212338,Hartford,895388,901390,909671,920241,930629
212796,Litchfield,189771,189046,186611,184190,180866
212797,Middlesex,165631,166739,167213,166827,166533
212798,New Haven,863480,866884,873659,882552,891371
212799,New London,274072,276308,278756,280497,280847
212668,Tolland,153214,155037,156588,156249,155697
212801,Windham,118593,121221,124498,127547,130497
